price,surface,type_of_property,number_of_bedrooms,postal_code,land_surface,garden,garden_surface,fully_equipped_kitchen,swimming_pool,furnished,open_fire,terrace,terrace_surface,number_of_facades,state_of_the_building,zip_code_xx
178000,117,HOUSE,3,1400,120,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_14
299999,109,HOUSE,2,1357,1986,1,1724,0,0,0,0,0,0,4,TO_RENOVATE,zc_13
595000,240,HOUSE,5,1350,5146,1,0,0,0,0,1,0,0,4,TO_RENOVATE,zc_13
749000,296,HOUSE,3,1410,765,1,600,0,0,0,0,1,0,4,GOOD,zc_14
649000,250,HOUSE,4,1420,320,1,320,1,0,0,0,1,22,3,NEW,zc_14
1250000,330,OTHER,6,1380,2050,0,0,1,1,0,0,1,20,4,NEW,zc_13
239999,75,HOUSE,1,1370,247,1,0,1,0,0,0,1,12,2,JUST_RENOVATED,zc_13
675000,325,HOUSE,4,1400,3410,0,0,0,0,0,0,1,0,4,JUST_RENOVATED,zc_14
357000,149,HOUSE,4,1370,393,1,0,0,0,0,0,1,65,3,NEW,zc_13
250000,100,HOUSE,2,1495,0,0,0,0,0,0,0,1,12,2,GOOD,zc_14
330000,108,APARTMENT,2,1301,500,1,500,1,0,0,0,1,20,4,TO_RENOVATE,zc_13
425920,129,APARTMENT,3,1300,45,1,45,0,0,0,0,1,18,1,TO_RENOVATE,zc_13
495000,125,HOUSE,3,1380,3027,0,0,1,0,0,0,1,0,4,TO_RENOVATE,zc_13
425000,136,HOUSE,4,1480,1107,1,0,0,0,0,0,0,0,4,GOOD,zc_14
380000,155,HOUSE,3,1370,1090,1,1090,1,0,0,0,1,0,4,GOOD,zc_13
238500,49,APARTMENT,1,1410,0,0,0,0,0,0,0,0,0,1,NEW,zc_14
1500000,520,OTHER,7,1342,20000,1,19000,1,0,0,1,1,200,4,GOOD,zc_13
525000,215,HOUSE,4,1300,1428,1,0,1,0,0,1,1,54,4,GOOD,zc_13
352500,104,APARTMENT,2,1420,0,0,0,0,0,0,0,1,27,2,TO_RENOVATE,zc_14
320000,90,APARTMENT,2,1380,0,1,0,0,0,0,0,1,2,4,TO_RENOVATE,zc_13
450000,215,HOUSE,4,1390,879,0,0,0,0,0,0,1,30,4,JUST_RENOVATED,zc_13
440000,167,HOUSE,4,1370,771,1,0,0,0,0,0,1,30,4,TO_RENOVATE,zc_13
195000,55,APARTMENT,1,1370,0,0,0,0,0,0,0,1,4,1,GOOD,zc_13
350000,108,APARTMENT,2,1420,0,0,0,0,0,0,0,0,0,2,GOOD,zc_14
350000,200,HOUSE,6,1410,600,0,0,0,0,0,0,1,0,3,JUST_RENOVATED,zc_14
390000,100,APARTMENT,2,1410,0,0,0,0,0,0,0,1,20,3,JUST_RENOVATED,zc_14
715000,310,HOUSE,3,1330,1600,0,0,1,0,0,0,1,0,4,GOOD,zc_13
1350000,455,OTHER,4,1490,3600,0,0,1,0,0,0,1,0,4,NEW,zc_14
1245000,300,OTHER,5,1380,2220,0,0,0,0,0,0,1,60,4,NEW,zc_13
625000,300,HOUSE,7,1342,3470,0,0,0,1,0,1,1,0,4,JUST_RENOVATED,zc_13
450000,175,HOUSE,4,1332,430,0,0,0,0,0,1,0,0,4,TO_RENOVATE,zc_13
195000,105,APARTMENT,3,1400,0,0,0,1,0,0,0,0,0,2,NEW,zc_14
945000,362,OTHER,5,1410,2166,1,0,1,0,0,1,1,0,4,GOOD,zc_14
370000,190,HOUSE,4,1430,585,1,123,0,1,0,0,1,70,3,NEW,zc_14
465000,189,HOUSE,4,1420,660,1,660,0,0,0,0,1,40,4,JUST_RENOVATED,zc_14
425000,150,HOUSE,4,1410,280,0,0,1,0,0,1,0,0,2,JUST_RENOVATED,zc_14
180000,80,HOUSE,1,1360,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_13
475000,180,HOUSE,3,1480,1175,1,1060,0,0,0,0,1,32,4,NEW,zc_14
319000,114,APARTMENT,3,1480,0,0,0,0,0,0,0,1,47,4,TO_RENOVATE,zc_14
1950000,1165,OTHER,6,1410,3788,1,3788,1,0,0,0,1,200,4,NEW,zc_14
495000,145,HOUSE,3,1310,532,0,0,0,0,0,0,1,25,4,TO_RENOVATE,zc_13
395000,150,HOUSE,3,1480,380,1,0,0,0,0,1,1,15,3,JUST_RENOVATED,zc_14
350000,353,HOUSE,5,1430,480,1,95,0,0,0,0,1,20,3,TO_RENOVATE,zc_14
391000,165,HOUSE,3,1360,262,1,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_13
495000,122,HOUSE,3,1495,7098,0,0,0,0,0,1,1,0,4,TO_RENOVATE,zc_14
350000,120,HOUSE,3,1332,0,1,290,1,0,0,0,1,0,2,JUST_RENOVATED,zc_13
238500,50,APARTMENT,1,1410,0,0,0,0,0,0,0,1,0,1,TO_RENOVATE,zc_14
377000,114,APARTMENT,2,1435,0,0,0,0,0,0,0,1,25,1,NEW,zc_14
375000,128,HOUSE,2,1332,1010,0,0,0,0,0,0,1,17,4,GOOD,zc_13
350000,120,HOUSE,4,1348,515,1,0,1,0,0,0,1,0,3,TO_RENOVATE,zc_13
547500,133,APARTMENT,3,1420,10,1,10,0,0,0,0,1,34,3,TO_RENOVATE,zc_14
760000,230,HOUSE,5,1410,635,1,520,1,0,0,0,1,40,4,GOOD,zc_14
697000,214,APARTMENT,4,1301,525,1,525,1,0,0,0,1,53,3,NEW,zc_13
210663,44,APARTMENT,1,1380,0,0,0,1,0,0,0,1,6,1,TO_RENOVATE,zc_13
1150000,270,OTHER,5,1410,2692,0,0,0,0,0,1,0,0,4,TO_RENOVATE,zc_14
215000,105,APARTMENT,2,1400,0,0,0,1,0,0,0,0,0,2,NEW,zc_14
320000,115,HOUSE,2,1410,0,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_14
490000,160,HOUSE,4,1300,840,0,0,0,0,0,0,1,30,4,GOOD,zc_13
240000,120,APARTMENT,2,1420,0,0,0,1,0,0,0,0,0,2,GOOD,zc_14
269000,96,APARTMENT,2,1480,0,0,0,0,0,0,0,1,13,4,TO_RENOVATE,zc_14
349000,151,HOUSE,3,1367,1988,1,1883,1,0,0,0,1,33,4,GOOD,zc_13
550000,200,HOUSE,3,1421,1100,1,860,0,0,0,0,1,170,4,JUST_RENOVATED,zc_14
650000,255,HOUSE,6,1390,1203,1,1100,0,1,0,0,1,0,3,GOOD,zc_13
685000,285,HOUSE,5,1410,729,0,0,1,0,0,1,1,25,4,JUST_RENOVATED,zc_14
860000,350,OTHER,8,1400,0,0,0,0,0,1,0,1,95,3,GOOD,zc_14
880000,250,OTHER,3,1410,1512,1,0,0,0,0,1,1,53,4,GOOD,zc_14
425000,120,HOUSE,2,1310,951,1,600,0,0,0,0,0,0,4,TO_RENOVATE,zc_13
315000,175,HOUSE,3,1300,160,0,0,1,0,0,0,1,0,2,GOOD,zc_13
420000,146,HOUSE,3,1490,579,1,493,0,0,0,0,1,52,4,GOOD,zc_14
135000,100,HOUSE,3,1430,50,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_14
545000,167,HOUSE,3,1440,1345,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_14
275000,125,HOUSE,3,1315,285,1,180,1,0,0,1,1,15,3,JUST_RENOVATED,zc_13
310000,118,HOUSE,3,1480,665,1,570,1,0,0,0,1,12,4,JUST_RENOVATED,zc_14
629000,356,HOUSE,4,1300,700,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_13
249000,87,APARTMENT,2,1474,600,1,600,1,0,0,0,0,0,3,GOOD,zc_14
385000,174,HOUSE,3,1420,319,0,0,0,0,0,0,0,0,3,GOOD,zc_14
1680000,534,OTHER,5,1357,17000,1,10000,0,1,0,1,1,50,4,NEW,zc_13
925000,275,OTHER,3,1380,2600,0,0,0,1,0,0,1,0,4,NEW,zc_13
260000,120,HOUSE,3,1421,695,1,550,1,0,0,0,1,10,3,GOOD,zc_14
220000,149,HOUSE,3,1480,611,1,400,1,0,0,0,0,0,3,TO_RENOVATE,zc_14
269000,110,APARTMENT,3,1310,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_13
385000,250,HOUSE,4,1390,960,0,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_13
295000,101,APARTMENT,2,1480,0,0,0,1,0,0,0,1,22,1,TO_RENOVATE,zc_14
195000,94,APARTMENT,1,1440,0,0,0,0,0,0,0,1,2,1,GOOD,zc_14
790000,360,HOUSE,5,1410,1702,1,1400,0,1,0,0,1,100,4,TO_RENOVATE,zc_14
330000,178,HOUSE,3,1480,270,1,200,0,0,0,0,1,0,2,GOOD,zc_14
269000,110,HOUSE,2,1400,150,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_14
365000,93,APARTMENT,2,1348,0,0,0,0,0,0,0,1,21,3,TO_RENOVATE,zc_13
299000,114,APARTMENT,3,1480,0,0,0,1,0,0,0,1,15,1,TO_RENOVATE,zc_14
485000,213,HOUSE,4,1472,583,1,0,0,1,0,0,0,0,4,GOOD,zc_14
547500,133,APARTMENT,3,1420,0,0,0,1,0,0,0,1,34,2,NEW,zc_14
345000,140,HOUSE,3,1390,559,0,0,1,0,0,0,1,0,4,GOOD,zc_13
280000,110,HOUSE,3,1420,196,1,196,0,0,0,0,0,0,2,JUST_RENOVATED,zc_14
1640000,500,OTHER,8,1380,2190,0,0,1,1,0,0,1,0,4,NEW,zc_13
450500,133,APARTMENT,3,1420,10,1,10,0,0,0,0,1,45,3,TO_RENOVATE,zc_14
320000,170,HOUSE,2,1430,520,1,400,0,0,0,0,1,20,4,TO_RENOVATE,zc_14
375000,160,HOUSE,4,1300,231,0,0,0,0,0,0,0,0,4,GOOD,zc_13
370000,240,HOUSE,4,1310,212,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_13
499000,170,HOUSE,4,1420,1700,0,0,0,0,0,0,1,0,4,TO_RENOVATE,zc_14
370000,98,APARTMENT,2,1490,0,0,0,0,0,0,0,1,88,4,TO_RENOVATE,zc_14
300000,152,HOUSE,4,1420,799,1,250,1,0,0,0,1,15,3,TO_RENOVATE,zc_14
595000,450,HOUSE,5,1370,1241,1,626,0,0,0,1,1,15,4,GOOD,zc_13
380000,195,HOUSE,2,1430,2000,1,1870,0,1,0,0,1,35,2,NEW,zc_14
275000,175,HOUSE,3,1360,1872,1,0,1,0,0,0,0,0,3,TO_RENOVATE,zc_13
310000,111,APARTMENT,3,1420,0,0,0,0,0,0,0,1,5,1,TO_RENOVATE,zc_14
260000,94,APARTMENT,2,1400,0,0,0,0,0,0,0,1,16,1,TO_RENOVATE,zc_14
195000,108,APARTMENT,3,1400,0,0,0,0,0,0,0,1,0,2,GOOD,zc_14
699000,220,HOUSE,5,1300,3215,1,3067,1,0,0,0,1,35,4,GOOD,zc_13
2050000,980,OTHER,7,1400,18000,0,0,0,0,0,0,1,0,4,JUST_RENOVATED,zc_14
690000,166,HOUSE,5,1420,2877,1,2603,1,0,0,0,1,0,4,GOOD,zc_14
359000,130,HOUSE,2,1480,800,0,0,0,0,0,0,1,25,4,GOOD,zc_14
575000,245,HOUSE,4,1390,1369,1,1244,1,0,0,0,1,56,4,GOOD,zc_13
160000,65,APARTMENT,1,1300,0,0,0,0,0,0,0,1,10,1,TO_RENOVATE,zc_13
295000,160,HOUSE,3,1428,306,1,238,1,0,0,0,0,0,2,TO_RENOVATE,zc_14
300000,115,APARTMENT,2,1400,0,0,0,0,0,0,0,1,39,1,TO_RENOVATE,zc_14
289000,101,APARTMENT,2,1480,0,0,0,1,0,0,0,1,22,1,TO_RENOVATE,zc_14
400000,105,HOUSE,3,1420,448,1,0,1,0,0,1,0,0,3,JUST_RENOVATED,zc_14
630000,272,HOUSE,4,1435,940,1,830,0,1,0,1,1,65,4,NEW,zc_14
335000,240,HOUSE,4,1430,590,1,400,0,0,0,0,0,0,2,GOOD,zc_14
795000,138,APARTMENT,3,1348,0,0,0,0,0,0,0,1,293,1,TO_RENOVATE,zc_13
210000,95,APARTMENT,2,1480,0,0,0,0,0,0,0,1,6,4,GOOD,zc_14
1295000,500,OTHER,4,1420,17500,1,16000,1,1,0,0,1,40,4,GOOD,zc_14
365000,188,HOUSE,3,1421,281,0,0,0,0,0,0,1,30,3,TO_RENOVATE,zc_14
250000,105,APARTMENT,2,1480,0,0,0,0,0,0,0,1,20,2,GOOD,zc_14
2350000,600,OTHER,5,1420,7289,0,0,0,1,0,1,1,0,4,NEW,zc_14
1350000,457,OTHER,4,1332,1153,1,1154,0,0,0,0,1,0,4,NEW,zc_13
175000,80,APARTMENT,2,1480,0,0,0,1,0,0,0,1,10,2,GOOD,zc_14
305000,96,APARTMENT,2,1480,0,0,0,1,0,0,0,1,77,1,TO_RENOVATE,zc_14
1350000,540,OTHER,5,1410,1700,1,1700,1,0,0,1,1,0,4,TO_RENOVATE,zc_14
349000,138,HOUSE,3,1341,720,0,0,0,0,0,1,1,25,3,TO_RENOVATE,zc_13
390000,100,APARTMENT,2,1330,0,0,0,0,0,0,0,1,20,1,GOOD,zc_13
315000,160,HOUSE,5,1480,170,1,100,0,0,0,0,1,21,3,NEW,zc_14
295000,175,HOUSE,2,1480,192,1,120,0,0,0,0,1,12,2,GOOD,zc_14
595000,290,HOUSE,4,1315,1700,0,0,0,0,0,1,1,0,4,TO_RENOVATE,zc_13
217000,90,APARTMENT,2,1300,0,0,0,1,0,0,0,1,10,3,JUST_RENOVATED,zc_13
360000,98,APARTMENT,2,1348,0,0,0,1,0,0,0,1,4,2,NEW,zc_13
295000,170,HOUSE,3,1470,469,1,0,0,0,0,0,0,0,3,GOOD,zc_14
415000,140,HOUSE,4,1410,261,1,150,1,0,0,0,1,10,2,JUST_RENOVATED,zc_14
350000,90,APARTMENT,2,1300,0,0,0,0,0,0,0,1,55,1,TO_RENOVATE,zc_13
395000,180,HOUSE,4,1330,665,1,0,0,0,0,1,0,0,4,TO_RENOVATE,zc_13
465000,181,HOUSE,3,1440,1045,1,1050,0,0,0,0,0,0,3,GOOD,zc_14
525000,196,HOUSE,3,1315,1507,0,0,0,1,0,0,1,40,4,TO_RENOVATE,zc_13
849000,340,OTHER,4,1420,1016,1,800,0,0,0,1,1,30,4,GOOD,zc_14
450000,160,HOUSE,3,1340,0,1,0,0,0,0,0,1,24,2,TO_RENOVATE,zc_13
1395000,411,OTHER,6,1380,3454,0,0,0,1,0,1,0,0,4,GOOD,zc_13
556924,130,APARTMENT,3,1410,0,0,0,1,0,0,0,1,70,3,TO_RENOVATE,zc_14
249000,65,APARTMENT,2,1300,0,0,0,0,0,0,0,1,12,4,GOOD,zc_13
425920,129,APARTMENT,3,1300,45,1,45,1,0,0,0,1,18,1,TO_RENOVATE,zc_13
425000,266,HOUSE,6,1480,626,1,500,1,1,0,0,1,110,3,NEW,zc_14
325000,125,HOUSE,2,1440,319,1,200,1,0,0,0,1,28,3,NEW,zc_14
500000,141,HOUSE,4,1490,1215,1,1159,0,0,0,0,1,31,4,TO_RENOVATE,zc_14
395000,195,HOUSE,6,1495,2280,0,0,1,0,0,0,0,0,4,TO_REBUILD,zc_14
350000,165,HOUSE,3,1490,300,1,0,0,0,0,0,1,0,3,JUST_RENOVATED,zc_14
240000,118,HOUSE,3,1300,68,0,0,0,0,0,0,0,0,3,TO_REBUILD,zc_13
490000,210,HOUSE,2,1325,1233,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_13
240000,150,APARTMENT,3,1460,0,0,0,0,0,0,0,0,0,3,NEW,zc_14
790000,270,HOUSE,5,1495,3700,0,0,0,0,0,1,0,0,4,GOOD,zc_14
294900,120,APARTMENT,2,1430,0,0,0,1,0,0,0,1,40,3,TO_RENOVATE,zc_14
480000,192,HOUSE,4,1420,216,1,100,0,0,0,0,1,20,2,NEW,zc_14
419000,150,HOUSE,2,1332,874,1,874,0,0,0,0,1,15,4,TO_RENOVATE,zc_13
595000,195,HOUSE,3,1410,538,0,0,1,0,0,0,1,64,3,NEW,zc_14
695000,260,HOUSE,5,1332,339,0,0,1,0,0,0,1,17,2,NEW,zc_13
320000,167,HOUSE,1,1332,0,1,44,1,0,0,0,1,9,2,JUST_RENOVATED,zc_13
285000,93,APARTMENT,2,1420,0,0,0,0,0,0,0,1,10,3,GOOD,zc_14
449000,249,HOUSE,3,1480,728,1,553,0,0,0,0,0,0,4,GOOD,zc_14
1795000,530,OTHER,4,1440,4202,1,0,1,0,0,1,1,0,4,JUST_RENOVATED,zc_14
195000,110,HOUSE,2,1480,200,1,0,1,0,0,0,1,15,2,TO_RENOVATE,zc_14
475000,150,HOUSE,2,1310,758,0,0,1,0,0,1,1,53,4,TO_RENOVATE,zc_13
260000,94,APARTMENT,2,1400,0,0,0,0,0,0,0,1,16,1,TO_RENOVATE,zc_14
413800,137,APARTMENT,2,1300,0,0,0,0,0,0,0,1,11,1,TO_RENOVATE,zc_13
445000,112,HOUSE,3,1300,753,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_13
425000,94,APARTMENT,2,1300,0,1,0,1,0,0,0,1,17,2,TO_RENOVATE,zc_13
549000,215,HOUSE,3,1342,1500,1,1500,0,0,0,1,0,0,2,GOOD,zc_13
345000,110,APARTMENT,2,1310,0,0,0,0,0,0,0,0,0,2,GOOD,zc_13
75000,24,APARTMENT,1,1400,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_14
690000,187,HOUSE,3,1300,1600,1,1600,1,0,0,0,1,45,4,NEW,zc_13
745000,245,HOUSE,4,1460,3243,1,0,1,0,0,0,1,0,4,GOOD,zc_14
499000,316,HOUSE,4,1400,481,1,300,1,0,0,0,1,100,2,NEW,zc_14
365000,140,HOUSE,3,1495,660,1,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_14
375000,118,HOUSE,2,1310,1013,0,0,0,0,0,1,1,0,3,JUST_RENOVATED,zc_13
295000,87,HOUSE,3,1400,40,0,0,0,0,0,0,1,18,2,JUST_RENOVATED,zc_14
500000,430,APARTMENT,4,1400,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_14
190000,124,HOUSE,3,1390,661,1,661,0,0,0,0,0,0,4,TO_RENOVATE,zc_13
390000,95,APARTMENT,1,1325,130,1,130,0,0,0,0,0,0,1,TO_RENOVATE,zc_13
250000,150,HOUSE,3,1370,180,0,0,0,0,0,0,1,0,2,GOOD,zc_13
430000,180,HOUSE,3,1350,1400,0,0,1,0,0,0,1,33,4,TO_RENOVATE,zc_13
289500,140,HOUSE,3,1357,450,1,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_13
450000,166,HOUSE,4,1340,310,1,220,0,0,0,0,1,60,2,GOOD,zc_13
310000,155,HOUSE,2,1480,305,1,124,0,0,0,0,1,19,4,TO_RENOVATE,zc_14
175000,201,HOUSE,3,1480,135,0,0,0,0,0,0,1,50,2,JUST_RENOVATED,zc_14
595000,170,HOUSE,4,1320,1290,1,1000,1,1,0,1,1,30,4,NEW,zc_13
480000,270,HOUSE,4,1420,630,0,0,0,0,0,1,1,0,4,TO_RENOVATE,zc_14
225000,80,APARTMENT,2,1300,0,0,0,1,0,0,0,1,8,4,GOOD,zc_13
475000,110,APARTMENT,3,1410,0,0,0,0,0,0,0,1,14,3,NEW,zc_14
270000,82,APARTMENT,2,1332,0,0,0,0,0,0,0,1,6,1,TO_RENOVATE,zc_13
269000,130,HOUSE,3,1430,200,0,0,1,0,0,0,1,0,3,JUST_RENOVATED,zc_14
535000,215,HOUSE,3,1330,801,1,801,1,0,0,0,1,40,4,GOOD,zc_13
600000,250,HOUSE,6,1470,2602,0,0,0,0,0,0,0,0,3,TO_REBUILD,zc_14
499000,235,HOUSE,6,1357,4210,1,4210,1,1,0,0,1,35,4,GOOD,zc_13
330000,110,APARTMENT,2,1330,0,0,0,0,0,0,0,1,10,1,GOOD,zc_13
550000,190,HOUSE,3,1420,1019,0,0,1,0,0,0,1,0,4,GOOD,zc_14
275000,130,HOUSE,3,1480,195,1,120,0,0,0,0,1,20,3,TO_RENOVATE,zc_14
370000,185,HOUSE,3,1340,390,0,0,0,0,0,0,1,0,3,GOOD,zc_13
245000,85,APARTMENT,2,1310,0,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_13
449000,182,HOUSE,3,1330,882,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_13
220000,57,APARTMENT,1,1435,0,0,0,1,0,0,0,1,0,1,TO_RENOVATE,zc_14
335000,144,HOUSE,3,1490,370,1,370,0,0,0,1,1,20,3,TO_RENOVATE,zc_14
120000,80,HOUSE,3,1370,97,0,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_13
285000,240,HOUSE,5,1430,0,0,0,0,0,0,1,1,30,2,GOOD,zc_14
699000,310,HOUSE,6,1330,459,0,0,1,0,0,0,1,32,2,TO_RENOVATE,zc_13
245000,96,APARTMENT,2,1370,0,0,0,1,0,0,0,1,6,2,TO_RENOVATE,zc_13
695000,235,HOUSE,4,1380,1670,1,1500,1,0,0,0,1,40,3,GOOD,zc_13
3995000,478,OTHER,4,1380,8000,0,0,1,1,0,0,1,120,4,NEW,zc_13
320000,155,HOUSE,3,1400,350,0,0,0,0,0,0,0,0,3,TO_RENOVATE,zc_14
320000,130,HOUSE,2,1480,1100,0,0,0,0,0,0,0,0,4,GOOD,zc_14
349000,75,HOUSE,2,1390,980,0,0,0,0,0,1,1,0,4,TO_RENOVATE,zc_13
185000,57,APARTMENT,1,1340,0,0,0,1,0,0,0,0,0,1,TO_RENOVATE,zc_13
895000,260,OTHER,4,1325,1685,1,9,0,1,0,0,1,0,4,NEW,zc_13
60000,22,APARTMENT,1,1400,0,0,0,0,0,0,0,0,0,1,TO_RENOVATE,zc_14
450000,184,HOUSE,3,1410,335,1,210,0,0,0,0,1,22,2,GOOD,zc_14
1990000,980,OTHER,7,1400,18000,1,0,1,0,0,0,1,300,4,NEW,zc_14
375000,108,APARTMENT,2,1380,0,1,0,0,0,0,0,1,10,4,TO_RENOVATE,zc_13
291000,93,APARTMENT,2,1360,0,0,0,1,0,0,0,1,12,1,TO_RENOVATE,zc_13
325000,157,HOUSE,3,1471,950,1,0,0,0,0,0,1,0,3,GOOD,zc_14
265000,93,APARTMENT,2,1325,0,0,0,0,0,0,0,1,12,4,TO_RENOVATE,zc_13
395000,127,HOUSE,3,1460,384,1,250,0,0,0,0,1,24,2,NEW,zc_14
275000,91,APARTMENT,2,1360,0,0,0,1,0,0,0,1,9,1,TO_RENOVATE,zc_13
650000,270,HOUSE,6,1315,702,1,500,1,0,0,0,1,60,3,JUST_RENOVATED,zc_13
220000,70,APARTMENT,1,1420,0,0,0,0,0,0,0,0,0,1,NEW,zc_14
445000,140,HOUSE,3,1300,1414,1,1300,0,0,0,1,1,35,4,TO_RENOVATE,zc_13
284000,103,APARTMENT,2,1490,0,0,0,1,0,0,0,1,10,1,TO_RENOVATE,zc_14
850000,300,OTHER,7,1348,265,1,0,0,0,0,1,1,1,2,GOOD,zc_13
1595000,850,OTHER,8,1330,207,0,0,1,0,0,0,1,0,4,NEW,zc_13
595000,200,HOUSE,4,1435,2710,1,0,1,0,0,0,0,0,4,GOOD,zc_14
425000,186,HOUSE,3,1450,879,0,0,0,0,0,0,1,0,3,NEW,zc_14
399000,97,APARTMENT,2,1325,90,1,90,1,0,0,0,1,0,4,NEW,zc_13
2500000,1241,OTHER,8,1310,3089,0,0,1,1,0,0,1,0,4,TO_RENOVATE,zc_13
1750000,450,OTHER,5,1420,2500,0,0,0,1,0,1,1,60,4,TO_RENOVATE,zc_14
200000,187,HOUSE,3,1400,231,0,0,0,0,0,0,1,0,2,TO_RENOVATE,zc_14
385000,175,HOUSE,3,1495,526,1,0,0,0,0,0,0,0,2,TO_RENOVATE,zc_14
442000,108,APARTMENT,3,1340,0,0,0,0,0,0,0,1,17,2,TO_RENOVATE,zc_13
350000,220,HOUSE,4,1480,320,1,250,1,0,0,1,1,20,3,GOOD,zc_14
1190000,225,OTHER,3,1380,2300,0,0,1,1,0,0,1,10,4,NEW,zc_13
299000,114,APARTMENT,3,1480,0,0,0,1,0,0,0,1,16,1,TO_RENOVATE,zc_14
275000,160,HOUSE,4,1370,750,1,550,0,0,0,0,0,0,3,TO_RENOVATE,zc_13
250000,97,APARTMENT,1,1457,307,1,307,0,1,0,0,1,8,1,GOOD,zc_14
435000,225,HOUSE,3,1470,1279,0,0,0,0,0,0,1,30,4,JUST_RENOVATED,zc_14
545000,220,HOUSE,3,1300,3745,1,3745,0,0,0,1,1,40,4,JUST_RENOVATED,zc_13
240000,79,APARTMENT,2,1370,44,1,44,1,0,0,0,1,11,2,TO_RENOVATE,zc_13
285000,106,APARTMENT,2,1400,41,1,41,0,0,0,0,1,20,1,NEW,zc_14
645000,210,HOUSE,5,1410,867,1,0,0,0,0,0,0,0,4,JUST_RENOVATED,zc_14
460000,230,HOUSE,5,1460,486,1,230,1,0,0,0,1,40,3,TO_RENOVATE,zc_14
320500,100,HOUSE,3,1367,1900,1,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_13
395000,183,HOUSE,3,1420,296,1,296,0,0,0,0,0,0,2,GOOD,zc_14
375000,125,HOUSE,3,1320,0,1,0,0,0,0,0,0,0,3,NEW,zc_13
289000,101,APARTMENT,2,1480,0,0,0,1,0,0,0,1,22,1,TO_RENOVATE,zc_14
675000,204,APARTMENT,3,1325,0,1,0,0,0,0,1,1,40,1,NEW,zc_13
495000,275,HOUSE,6,1450,2847,1,0,1,0,0,1,1,0,4,GOOD,zc_14
320000,136,HOUSE,2,1457,622,0,0,0,0,0,0,1,23,3,GOOD,zc_14
499000,230,HOUSE,3,1370,457,1,300,0,0,0,1,1,30,4,NEW,zc_13
129000,75,APARTMENT,2,1480,0,0,0,1,0,0,0,1,30,2,TO_REBUILD,zc_14
395000,115,HOUSE,2,1331,783,1,700,0,0,0,0,1,10,4,TO_RENOVATE,zc_13
300000,160,HOUSE,3,1350,609,1,500,0,0,0,0,1,20,3,TO_RENOVATE,zc_13
459000,120,HOUSE,3,1300,1208,1,1208,1,0,0,0,0,0,4,TO_RENOVATE,zc_13
1850000,318,OTHER,6,1410,4724,1,4300,0,0,0,0,1,40,4,JUST_RENOVATED,zc_14
495000,220,HOUSE,3,1350,2700,1,2700,0,0,0,1,1,40,4,NEW,zc_13
300000,190,HOUSE,5,1350,583,0,0,0,1,0,0,1,0,3,GOOD,zc_13
673000,190,HOUSE,3,1300,610,1,610,1,0,0,0,1,38,3,NEW,zc_13
405000,174,HOUSE,3,1410,296,0,0,0,0,0,0,1,30,2,JUST_RENOVATED,zc_14
320000,96,HOUSE,2,1421,225,1,60,1,0,0,0,1,20,3,JUST_RENOVATED,zc_14
550000,170,HOUSE,3,1300,2255,1,2000,0,0,0,0,1,0,4,JUST_RENOVATED,zc_13
570000,253,HOUSE,5,1330,1398,1,1060,0,0,0,0,1,50,2,TO_RENOVATE,zc_13
510000,550,HOUSE,5,1315,2000,1,1200,1,0,0,0,0,0,4,TO_RENOVATE,zc_13
645000,154,HOUSE,3,1325,1505,1,1505,1,1,0,0,1,60,4,NEW,zc_13
190000,75,APARTMENT,2,1400,0,0,0,0,0,0,0,1,0,2,GOOD,zc_14
175000,120,APARTMENT,1,1450,0,0,0,0,0,0,0,0,0,2,JUST_RENOVATED,zc_14
445000,124,APARTMENT,3,1410,0,0,0,0,0,0,0,1,15,2,NEW,zc_14
299000,150,APARTMENT,4,1410,0,0,0,0,0,0,0,0,0,4,TO_RENOVATE,zc_14
370000,250,HOUSE,6,1460,1000,1,900,0,0,0,0,1,100,4,JUST_RENOVATED,zc_14
440000,116,APARTMENT,3,1348,0,0,0,0,0,0,0,1,10,1,TO_RENOVATE,zc_13
320000,193,HOUSE,3,1390,642,0,0,0,0,0,0,1,0,4,JUST_RENOVATED,zc_13
